 -1.00000E+01   2.04576E-04  -3.98255E-03
 -9.80000E+00   2.73504E-04  -3.96897E-03
 -9.60000E+00   3.51014E-04  -3.94191E-03
 -9.40000E+00   4.34858E-04  -3.89624E-03
 -9.20000E+00   5.20016E-04  -3.82677E-03
 -9.00000E+00   5.98209E-04  -3.73003E-03
 -8.80000E+00   6.58754E-04  -3.60654E-03
 -8.60000E+00   6.91265E-04  -3.46237E-03
 -8.40000E+00   6.89178E-04  -3.30829E-03
 -8.20000E+00   6.51854E-04  -3.15664E-03
 -8.00000E+00   5.83935E-04  -3.01771E-03
 -7.80000E+00   4.92830E-04  -2.89780E-03
 -7.60000E+00   3.86195E-04  -2.79936E-03
 -7.40000E+00   2.70453E-04  -2.72211E-03
 -7.20000E+00   1.50343E-04  -2.66431E-03
 -7.00000E+00   2.90674E-05  -2.62369E-03
 -6.80000E+00  -9.13640E-05  -2.59801E-03
 -6.60000E+00  -2.09780E-04  -2.58522E-03
 -6.40000E+00  -3.25569E-04  -2.58365E-03
 -6.20000E+00  -4.38470E-04  -2.59193E-03
 -6.00000E+00  -5.48441E-04  -2.60902E-03
 -5.80000E+00  -6.55562E-04  -2.63414E-03
 -5.60000E+00  -7.59977E-04  -2.66675E-03
 -5.40000E+00  -8.61852E-04  -2.70647E-03
 -5.20000E+00  -9.61348E-04  -2.75315E-03
 -5.00000E+00  -1.05860E-03  -2.80674E-03
 -4.80000E+00  -1.15370E-03  -2.86737E-03
 -4.60000E+00  -1.24667E-03  -2.93528E-03
 -4.40000E+00  -1.33746E-03  -3.01085E-03
 -4.20000E+00  -1.42592E-03  -3.09456E-03
 -4.00000E+00  -1.51175E-03  -3.18706E-03
 -3.80000E+00  -1.59450E-03  -3.28907E-03
 -3.60000E+00  -1.67347E-03  -3.40145E-03
 -3.40000E+00  -1.74770E-03  -3.52513E-03
 -3.20000E+00  -1.81587E-03  -3.66110E-03
 -3.00000E+00  -1.87624E-03  -3.81033E-03
 -2.80000E+00  -1.92652E-03  -3.97364E-03
 -2.60000E+00  -1.96384E-03  -4.15159E-03
 -2.40000E+00  -1.98469E-03  -4.34420E-03
 -2.20000E+00  -1.98495E-03  -4.55067E-03
 -2.00000E+00  -1.96010E-03  -4.76899E-03
 -1.80000E+00  -1.90559E-03  -4.99569E-03
 -1.60000E+00  -1.81739E-03  -5.22557E-03
 -1.40000E+00  -1.69277E-03  -5.45186E-03
 -1.20000E+00  -1.53101E-03  -5.66664E-03
 -1.00000E+00  -1.33377E-03  -5.86178E-03
 -8.00000E-01  -1.10510E-03  -6.02991E-03
 -6.00000E-01  -8.50768E-04  -6.16522E-03
 -4.00000E-01  -5.77405E-04  -6.26385E-03
 -2.00000E-01  -2.91705E-04  -6.32365E-03
  0.00000E+00   4.86131E-19  -6.34366E-03
  2.00000E-01   2.91705E-04  -6.32365E-03
  4.00000E-01   5.77405E-04  -6.26385E-03
  6.00000E-01   8.50768E-04  -6.16522E-03
  8.00000E-01   1.10510E-03  -6.02991E-03
  1.00000E+00   1.33377E-03  -5.86178E-03
  1.20000E+00   1.53101E-03  -5.66664E-03
  1.40000E+00   1.69277E-03  -5.45186E-03
  1.60000E+00   1.81739E-03  -5.22557E-03
  1.80000E+00   1.90559E-03  -4.99569E-03
  2.00000E+00   1.96010E-03  -4.76899E-03
  2.20000E+00   1.98495E-03  -4.55067E-03
  2.40000E+00   1.98469E-03  -4.34420E-03
  2.60000E+00   1.96384E-03  -4.15159E-03
  2.80000E+00   1.92652E-03  -3.97364E-03
  3.00000E+00   1.87624E-03  -3.81033E-03
  3.20000E+00   1.81587E-03  -3.66110E-03
  3.40000E+00   1.74770E-03  -3.52513E-03
  3.60000E+00   1.67347E-03  -3.40145E-03
  3.80000E+00   1.59450E-03  -3.28907E-03
  4.00000E+00   1.51175E-03  -3.18706E-03
  4.20000E+00   1.42592E-03  -3.09456E-03
  4.40000E+00   1.33746E-03  -3.01085E-03
  4.60000E+00   1.24667E-03  -2.93528E-03
  4.80000E+00   1.15370E-03  -2.86737E-03
  5.00000E+00   1.05860E-03  -2.80674E-03
  5.20000E+00   9.61348E-04  -2.75315E-03
  5.40000E+00   8.61852E-04  -2.70647E-03
  5.60000E+00   7.59977E-04  -2.66675E-03
  5.80000E+00   6.55562E-04  -2.63414E-03
  6.00000E+00   5.48441E-04  -2.60902E-03
  6.20000E+00   4.38470E-04  -2.59193E-03
  6.40000E+00   3.25569E-04  -2.58365E-03
  6.60000E+00   2.09780E-04  -2.58522E-03
  6.80000E+00   9.13640E-05  -2.59801E-03
  7.00000E+00  -2.90674E-05  -2.62369E-03
  7.20000E+00  -1.50343E-04  -2.66431E-03
