 -2.00000E+03   7.14104E-05   6.27399E-06   1.00004E+00   4.95853E+01
 -1.96000E+03   7.63046E-05   8.80534E-06   1.00004E+00   6.95911E+01
 -1.92000E+03   8.11272E-05   1.20590E-05   1.00004E+00   9.53058E+01
 -1.88000E+03   8.55880E-05   1.61020E-05   1.00004E+00   1.27258E+02
 -1.84000E+03   8.93390E-05   2.09539E-05   1.00004E+00   1.65604E+02
 -1.80000E+03   9.19999E-05   2.65717E-05   1.00005E+00   2.10002E+02
 -1.76000E+03   9.31958E-05   3.28399E-05   1.00005E+00   2.59541E+02
 -1.72000E+03   9.26016E-05   3.95709E-05   1.00005E+00   3.12737E+02
 -1.68000E+03   8.99872E-05   4.65150E-05   1.00004E+00   3.67619E+02
 -1.64000E+03   8.52532E-05   5.33831E-05   1.00004E+00   4.21900E+02
 -1.60000E+03   7.84506E-05   5.98762E-05   1.00004E+00   4.73218E+02
 -1.56000E+03   6.97770E-05   6.57179E-05   1.00003E+00   5.19389E+02
 -1.52000E+03   5.95508E-05   7.06834E-05   1.00003E+00   5.58636E+02
 -1.48000E+03   4.81669E-05   7.46194E-05   1.00002E+00   5.89746E+02
 -1.44000E+03   3.60446E-05   7.74488E-05   1.00002E+00   6.12112E+02
 -1.40000E+03   2.35776E-05   7.91633E-05   1.00001E+00   6.25666E+02
 -1.36000E+03   1.10993E-05   7.98035E-05   1.00001E+00   6.30730E+02
 -1.32000E+03  -1.13107E-06   7.94353E-05   9.99999E-01   6.27824E+02
 -1.28000E+03  -1.29215E-05   7.81273E-05   9.99994E-01   6.17490E+02
 -1.24000E+03  -2.41229E-05   7.59378E-05   9.99988E-01   6.00188E+02
 -1.20000E+03  -3.45999E-05   7.29123E-05   9.99983E-01   5.76279E+02
 -1.16000E+03  -4.42047E-05   6.90926E-05   9.99978E-01   5.46091E+02
 -1.12000E+03  -5.27664E-05   6.45322E-05   9.99974E-01   5.10049E+02
 -1.08000E+03  -6.00960E-05   5.93138E-05   9.99970E-01   4.68806E+02
 -1.04000E+03  -6.60088E-05   5.35608E-05   9.99967E-01   4.23337E+02
 -1.00000E+03  -7.03548E-05   4.74395E-05   9.99965E-01   3.74956E+02
 -9.60000E+02  -7.30496E-05   4.11511E-05   9.99963E-01   3.25254E+02
 -9.20000E+02  -7.40971E-05   3.49141E-05   9.99963E-01   2.75957E+02
 -8.80000E+02  -7.35974E-05   2.89416E-05   9.99963E-01   2.28751E+02
 -8.40000E+02  -7.17384E-05   2.34196E-05   9.99964E-01   1.85106E+02
 -8.00000E+02  -6.87748E-05   1.84890E-05   9.99966E-01   1.46135E+02
 -7.60000E+02  -6.49973E-05   1.42359E-05   9.99968E-01   1.12518E+02
 -7.20000E+02  -6.07008E-05   1.06900E-05   9.99970E-01   8.44916E+01
 -6.80000E+02  -5.61566E-05   7.83128E-06   9.99972E-01   6.18969E+01
 -6.40000E+02  -5.15919E-05   5.60141E-06   9.99974E-01   4.42724E+01
 -6.00000E+02  -4.71795E-05   3.91736E-06   9.99976E-01   3.09619E+01
 -5.60000E+02  -4.30358E-05   2.68500E-06   9.99978E-01   2.12216E+01
 -5.20000E+02  -3.92265E-05   1.81037E-06   9.99980E-01   1.43087E+01
 -4.80000E+02  -3.57761E-05   1.20761E-06   9.99982E-01   9.54460E+00
 -4.40000E+02  -3.26786E-05   8.03586E-07   9.99984E-01   6.35131E+00
 -4.00000E+02  -2.99092E-05   5.39602E-07   9.99985E-01   4.26485E+00
 -3.60000E+02  -2.74324E-05   3.70914E-07   9.99986E-01   2.93159E+00
 -3.20000E+02  -2.52093E-05   2.64989E-07   9.99987E-01   2.09439E+00
 -2.80000E+02  -2.32018E-05   1.99173E-07   9.99988E-01   1.57420E+00
 -2.40000E+02  -2.13755E-05   1.58311E-07   9.99989E-01   1.25124E+00
 -2.00000E+02  -1.97003E-05   1.32635E-07   9.99990E-01   1.04830E+00
 -1.60000E+02  -1.81509E-05   1.16062E-07   9.99991E-01   9.17317E-01
 -1.20000E+02  -1.67061E-05   1.04922E-07   9.99992E-01   8.29267E-01
 -8.00000E+01  -1.53488E-05   9.70566E-08   9.99992E-01   7.67101E-01
 -4.00000E+01  -1.40645E-05   9.12252E-08   9.99993E-01   7.21012E-01
  0.00000E+00  -1.28413E-05   8.67237E-08   9.99994E-01   6.85432E-01
  4.00000E+01  -1.16691E-05   8.31535E-08   9.99994E-01   6.57215E-01
  8.00000E+01  -1.05392E-05   8.02870E-08   9.99995E-01   6.34559E-01
  1.20000E+02  -9.44410E-06   7.79913E-08   9.99995E-01   6.16414E-01
  1.60000E+02  -8.37693E-06   7.61865E-08   9.99996E-01   6.02149E-01
  2.00000E+02  -7.33149E-06   7.48237E-08   9.99996E-01   5.91377E-01
  2.40000E+02  -6.30198E-06   7.38740E-08   9.99997E-01   5.83871E-01
  2.80000E+02  -5.28286E-06   7.33237E-08   9.99997E-01   5.79522E-01
  3.20000E+02  -4.26872E-06   7.31731E-08   9.99998E-01   5.78331E-01
  3.60000E+02  -3.25413E-06   7.34395E-08   9.99998E-01   5.80436E-01
  4.00000E+02  -2.23352E-06   7.41654E-08   9.99999E-01   5.86173E-01
  4.40000E+02  -1.20102E-06   7.54344E-08   9.99999E-01   5.96203E-01
  4.80000E+02  -1.50305E-07   7.74025E-08   1.00000E+00   6.11757E-01
  5.20000E+02   9.25654E-07   8.03529E-08   1.00000E+00   6.35076E-01
  5.60000E+02   2.03479E-06   8.47919E-08   1.00000E+00   6.70159E-01
  6.00000E+02   3.18624E-06   9.16063E-08   1.00000E+00   7.24017E-01
  6.40000E+02   4.39067E-06   1.02314E-07   1.00000E+00   8.08647E-01
  6.80000E+02   5.66058E-06   1.19443E-07   1.00000E+00   9.44022E-01
  7.20000E+02   7.01058E-06   1.47070E-07   1.00000E+00   1.16238E+00
  7.60000E+02   8.45745E-06   1.91560E-07   1.00000E+00   1.51400E+00
  8.00000E+02   1.00200E-05   2.62481E-07   1.00001E+00   2.07453E+00
  8.40000E+02   1.17185E-05   3.73683E-07   1.00001E+00   2.95342E+00
  8.80000E+02   1.35732E-05   5.44389E-07   1.00001E+00   4.30259E+00
  9.20000E+02   1.56025E-05   8.00132E-07   1.00001E+00   6.32387E+00
  9.60000E+02   1.78205E-05   1.17326E-06   1.00001E+00   9.27286E+00
  1.00000E+03   2.02328E-05   1.70266E-06   1.00001E+00   1.34570E+01
  1.04000E+03   2.28337E-05   2.43250E-06   1.00001E+00   1.92252E+01
  1.08000E+03   2.56024E-05   3.40969E-06   1.00001E+00   2.69484E+01
  1.12000E+03   2.85008E-05   4.68028E-06   1.00001E+00   3.69905E+01
  1.16000E+03   3.14731E-05   6.28510E-06   1.00002E+00   4.96741E+01
  1.20000E+03   3.44470E-05   8.25536E-06   1.00002E+00   6.52458E+01
  1.24000E+03   3.73367E-05   1.06091E-05   1.00002E+00   8.38480E+01
  1.28000E+03   4.00478E-05   1.33492E-05   1.00002E+00   1.05505E+02
  1.32000E+03   4.24808E-05   1.64644E-05   1.00002E+00   1.30125E+02
  1.36000E+03   4.45330E-05   1.99310E-05   1.00002E+00   1.57523E+02
  1.40000E+03   4.60971E-05   2.37172E-05   1.00002E+00   1.87447E+02
  1.44000E+03   4.70567E-05   2.77864E-05   1.00002E+00   2.19607E+02
  1.48000E+03   4.72787E-05   3.20977E-05   1.00002E+00   2.53681E+02
  1.52000E+03   4.66081E-05   3.66032E-05   1.00002E+00   2.89290E+02
  1.56000E+03   4.48669E-05   4.12405E-05   1.00002E+00   3.25940E+02
