  6.40000E+02  -1.31210E-05   5.75785E-08   9.99993E-01   4.55079E-01
  6.80000E+02  -1.36970E-05   5.65532E-08   9.99993E-01   4.46976E-01
  7.20000E+02  -1.42412E-05   5.55010E-08   9.99993E-01   4.38660E-01
  7.60000E+02  -1.47538E-05   5.44261E-08   9.99993E-01   4.30165E-01
  8.00000E+02  -1.52352E-05   5.33326E-08   9.99992E-01   4.21522E-01
  8.40000E+02  -1.56862E-05   5.22242E-08   9.99992E-01   4.12762E-01
  8.80000E+02  -1.61074E-05   5.11048E-08   9.99992E-01   4.03914E-01
  9.20000E+02  -1.64996E-05   4.99776E-08   9.99992E-01   3.95005E-01
  9.60000E+02  -1.68635E-05   4.88458E-08   9.99992E-01   3.86061E-01
  1.00000E+03  -1.71999E-05   4.77126E-08   9.99991E-01   3.77104E-01
  1.04000E+03  -1.75093E-05   4.65808E-08   9.99991E-01   3.68158E-01
  1.08000E+03  -1.77919E-05   4.54532E-08   9.99991E-01   3.59247E-01
  1.12000E+03  -1.80477E-05   4.43328E-08   9.99991E-01   3.50391E-01
  1.16000E+03  -1.82765E-05   4.32225E-08   9.99991E-01   3.41616E-01
  1.20000E+03  -1.84774E-05   4.21253E-08   9.99991E-01   3.32944E-01
  1.24000E+03  -1.86494E-05   4.10446E-08   9.99991E-01   3.24402E-01
  1.28000E+03  -1.87911E-05   3.99835E-08   9.99991E-01   3.16016E-01
  1.32000E+03  -1.89013E-05   3.89455E-08   9.99991E-01   3.07812E-01
  1.36000E+03  -1.89787E-05   3.79339E-08   9.99991E-01   2.99817E-01
  1.40000E+03  -1.90223E-05   3.69517E-08   9.99990E-01   2.92054E-01
  1.44000E+03  -1.90320E-05   3.60017E-08   9.99990E-01   2.84545E-01
  1.48000E+03  -1.90084E-05   3.50857E-08   9.99990E-01   2.77305E-01
  1.52000E+03  -1.89532E-05   3.42048E-08   9.99991E-01   2.70343E-01
  1.56000E+03  -1.88692E-05   3.33594E-08   9.99991E-01   2.63661E-01
  1.60000E+03  -1.87600E-05   3.25486E-08   9.99991E-01   2.57253E-01
  1.64000E+03  -1.86305E-05   3.17707E-08   9.99991E-01   2.51105E-01
  1.68000E+03  -1.84858E-05   3.10232E-08   9.99991E-01   2.45197E-01
  1.72000E+03  -1.83313E-05   3.03029E-08   9.99991E-01   2.39504E-01
  1.76000E+03  -1.81724E-05   2.96066E-08   9.99991E-01   2.34000E-01
  1.80000E+03  -1.80138E-05   2.89307E-08   9.99991E-01   2.28658E-01
  1.84000E+03  -1.78594E-05   2.82721E-08   9.99991E-01   2.23453E-01
  1.88000E+03  -1.77122E-05   2.76282E-08   9.99991E-01   2.18364E-01
  1.92000E+03  -1.75739E-05   2.69967E-08   9.99991E-01   2.13373E-01
  1.96000E+03  -1.74453E-05   2.63763E-08   9.99991E-01   2.08469E-01
  2.00000E+03  -1.73263E-05   2.57661E-08   9.99991E-01   2.03646E-01
