  6.00000E+02   3.18655E-06   9.39029E-08   1.00000E+00   7.42169E-01
  6.40000E+02   4.39116E-06   1.06812E-07   1.00000E+00   8.44192E-01
  6.80000E+02   5.66137E-06   1.27999E-07   1.00000E+00   1.01165E+00
  7.20000E+02   7.01183E-06   1.62887E-07   1.00000E+00   1.28739E+00
  7.60000E+02   8.45944E-06   2.19971E-07   1.00000E+00   1.73855E+00
  8.00000E+02   1.00232E-05   3.12079E-07   1.00001E+00   2.46653E+00
  8.40000E+02   1.17233E-05   4.57845E-07   1.00001E+00   3.61860E+00
  8.80000E+02   1.35805E-05   6.83244E-07   1.00001E+00   5.40004E+00
  9.20000E+02   1.56135E-05   1.02295E-06   1.00001E+00   8.08489E+00
  9.60000E+02   1.78364E-05   1.52115E-06   1.00001E+00   1.20224E+01
  1.00000E+03   2.02553E-05   2.23145E-06   1.00001E+00   1.76363E+01
  1.04000E+03   2.28648E-05   3.21549E-06   1.00001E+00   2.54136E+01
  1.08000E+03   2.56443E-05   4.54002E-06   1.00001E+00   3.58820E+01
  1.12000E+03   2.85562E-05   6.27275E-06   1.00001E+00   4.95765E+01
  1.16000E+03   3.15446E-05   8.47722E-06   1.00002E+00   6.69994E+01
  1.20000E+03   3.45374E-05   1.12079E-05   1.00002E+00   8.85807E+01
  1.24000E+03   3.74493E-05   1.45060E-05   1.00002E+00   1.14648E+02
  1.28000E+03   4.01861E-05   1.83984E-05   1.00002E+00   1.45411E+02
  1.32000E+03   4.26484E-05   2.28977E-05   1.00002E+00   1.80970E+02
  1.36000E+03   4.47338E-05   2.80052E-05   1.00002E+00   2.21336E+02
  1.40000E+03   4.63351E-05   3.37141E-05   1.00002E+00   2.66456E+02
  1.44000E+03   4.73350E-05   4.00100E-05   1.00002E+00   3.16215E+02
  1.48000E+03   4.75990E-05   4.68671E-05   1.00002E+00   3.70410E+02
  1.52000E+03   4.69695E-05   5.42376E-05   1.00002E+00   4.28662E+02
  1.56000E+03   4.52645E-05   6.20345E-05   1.00002E+00   4.90284E+02
  1.60000E+03   4.22869E-05   7.01110E-05   1.00002E+00   5.54116E+02
  1.64000E+03   3.78454E-05   7.82420E-05   1.00002E+00   6.18381E+02
  1.68000E+03   3.17881E-05   8.61142E-05   1.00002E+00   6.80600E+02
  1.72000E+03   2.40428E-05   9.33317E-05   1.00001E+00   7.37646E+02
  1.76000E+03   1.46569E-05   9.94411E-05   1.00001E+00   7.85936E+02
  1.80000E+03   3.82715E-06   1.03976E-04   1.00000E+00   8.21783E+02
  1.84000E+03  -8.09051E-06   1.06516E-04   9.99996E-01   8.41862E+02
  1.88000E+03  -2.05970E-05   1.06747E-04   9.99990E-01   8.43694E+02
  1.92000E+03  -3.30923E-05   1.04517E-04   9.99983E-01   8.26073E+02
  1.96000E+03  -4.49385E-05   9.98673E-05   9.99978E-01   7.89327E+02
  2.00000E+03  -5.55329E-05   9.30389E-05   9.99972E-01   7.35362E+02
