  -2.000000E-03    8.68021E+00     1.49000E+01
  -1.960000E-03    8.68021E+00     2.10037E+01
  -1.920000E-03    8.68021E+00     2.94029E+01
  -1.880000E-03    8.68021E+00     4.08764E+01
  -1.840000E-03    8.68021E+00     5.64344E+01
  -1.800000E-03    8.68021E+00     7.73753E+01
  -1.760000E-03    8.68021E+00     1.05353E+02
  -1.720000E-03    8.68021E+00     1.42457E+02
  -1.680000E-03    8.68021E+00     1.91295E+02
  -1.640000E-03    8.68021E+00     2.55102E+02
  -1.600000E-03    8.68021E+00     3.37840E+02
  -1.560000E-03    8.68021E+00     4.44320E+02
  -1.520000E-03    8.68021E+00     5.80321E+02
  -1.480000E-03    8.68021E+00     7.52711E+02
  -1.440000E-03    8.68021E+00     9.69564E+02
  -1.400000E-03    8.68021E+00     1.24026E+03
  -1.360000E-03    8.68021E+00     1.57556E+03
  -1.320000E-03    8.68021E+00     1.98768E+03
  -1.280000E-03    8.68021E+00     2.49027E+03
  -1.240000E-03    8.68021E+00     3.09836E+03
  -1.200000E-03    8.68021E+00     3.82831E+03
  -1.160000E-03    8.68021E+00     4.69752E+03
  -1.120000E-03    8.68021E+00     5.72425E+03
  -1.080000E-03    8.68021E+00     6.92718E+03
  -1.040000E-03    8.68021E+00     8.32495E+03
  -1.000000E-03    8.68021E+00     9.93561E+03
  -9.600000E-04    8.68021E+00     1.17759E+04
  -9.200000E-04    8.68021E+00     1.38607E+04
  -8.800000E-04    8.68021E+00     1.62017E+04
  -8.400000E-04    8.68021E+00     1.88072E+04
  -8.000000E-04    8.68021E+00     2.16808E+04
  -7.600000E-04    8.68021E+00     2.48207E+04
  -7.200000E-04    8.68021E+00     2.82190E+04
  -6.800000E-04    8.68021E+00     3.18608E+04
  -6.400000E-04    8.68021E+00     3.57239E+04
  -6.000000E-04    8.68021E+00     3.97786E+04
  -5.600000E-04    8.68021E+00     4.39873E+04
  -5.200000E-04    8.68021E+00     4.83051E+04
  -4.800000E-04    8.68021E+00     5.26801E+04
  -4.400000E-04    8.68021E+00     5.70542E+04
  -4.000000E-04    8.68021E+00     6.13644E+04
  -3.600000E-04    8.68021E+00     6.55440E+04
  -3.200000E-04    8.68021E+00     6.95244E+04
  -2.800000E-04    8.68021E+00     7.32368E+04
  -2.400000E-04    8.68021E+00     7.66142E+04
  -2.000000E-04    8.68021E+00     7.95934E+04
  -1.600000E-04    8.68021E+00     8.21168E+04
  -1.200000E-04    8.68021E+00     8.41347E+04
  -8.000000E-05    8.68021E+00     8.56063E+04
  -4.000000E-05    8.68021E+00     8.65016E+04
   0.000000E+00    8.68021E+00     8.68021E+04
   4.000000E-05    8.68021E+00     8.65016E+04
   8.000000E-05    8.68021E+00     8.56063E+04
   1.200000E-04    8.68021E+00     8.41347E+04
   1.600000E-04    8.68021E+00     8.21168E+04
   2.000000E-04    8.68021E+00     7.95934E+04
   2.400000E-04    8.68021E+00     7.66142E+04
   2.800000E-04    8.68021E+00     7.32368E+04
   3.200000E-04    8.68021E+00     6.95244E+04
   3.600000E-04    8.68021E+00     6.55440E+04
   4.000000E-04    8.68021E+00     6.13644E+04
   4.400000E-04    8.68021E+00     5.70542E+04
   4.800000E-04    8.68021E+00     5.26801E+04
   5.200000E-04    8.68021E+00     4.83051E+04
   5.600000E-04    8.68021E+00     4.39873E+04
   6.000000E-04    8.68021E+00     3.97786E+04
   6.400000E-04    8.68021E+00     3.57239E+04
   6.800000E-04    8.68021E+00     3.18608E+04
   7.200000E-04    8.68021E+00     2.82190E+04
   7.600000E-04    8.68021E+00     2.48207E+04
   8.000000E-04    8.68021E+00     2.16808E+04
   8.400000E-04    8.68021E+00     1.88072E+04
   8.800000E-04    8.68021E+00     1.62017E+04
   9.200000E-04    8.68021E+00     1.38607E+04
   9.600000E-04    8.68021E+00     1.17759E+04
   1.000000E-03    8.68021E+00     9.93561E+03
   1.040000E-03    8.68021E+00     8.32495E+03
   1.080000E-03    8.68021E+00     6.92718E+03
   1.120000E-03    8.68021E+00     5.72425E+03
   1.160000E-03    8.68021E+00     4.69752E+03
   1.200000E-03    8.68021E+00     3.82831E+03
   1.240000E-03    8.68021E+00     3.09836E+03
   1.280000E-03    8.68021E+00     2.49027E+03
   1.320000E-03    8.68021E+00     1.98768E+03
   1.360000E-03    8.68021E+00     1.57556E+03
   1.400000E-03    8.68021E+00     1.24026E+03
   1.440000E-03    8.68021E+00     9.69564E+02
   1.480000E-03    8.68021E+00     7.52711E+02
   1.520000E-03    8.68021E+00     5.80321E+02
   1.560000E-03    8.68021E+00     4.44320E+02
   1.600000E-03    8.68021E+00     3.37840E+02
   1.640000E-03    8.68021E+00     2.55102E+02
   1.680000E-03    8.68021E+00     1.91295E+02
   1.720000E-03    8.68021E+00     1.42457E+02
   1.760000E-03    8.68021E+00     1.05353E+02
   1.800000E-03    8.68021E+00     7.73753E+01
   1.840000E-03    8.68021E+00     5.64344E+01
   1.880000E-03    8.68021E+00     4.08764E+01
   1.920000E-03    8.68021E+00     2.94029E+01
   1.960000E-03    8.68021E+00     2.10037E+01
   2.000000E-03    8.68021E+00     1.49000E+01
