  0.00000E+00   0.00000E+00
  3.18310E-01   3.14033E-06
  6.36620E-01   5.58215E-05
  9.54930E-01   1.66396E-04
  1.27324E+00   3.45011E-04
  1.59155E+00   6.01211E-04
  1.90986E+00   9.42679E-04
  2.22817E+00   1.37531E-03
  2.54648E+00   1.90347E-03
  2.86479E+00   2.53026E-03
  3.18310E+00   3.25765E-03
  3.50141E+00   4.08665E-03
  3.81972E+00   5.01741E-03
  4.13803E+00   6.04932E-03
  4.45634E+00   7.18112E-03
  4.77465E+00   8.41102E-03
  5.09296E+00   9.73671E-03
  5.41127E+00   1.11555E-02
  5.72958E+00   1.26644E-02
  6.04789E+00   1.42600E-02
  6.36620E+00   1.59388E-02
  6.68451E+00   1.76971E-02
  7.00282E+00   1.95311E-02
  7.32113E+00   2.14367E-02
  7.63944E+00   2.34100E-02
  7.95775E+00   2.54469E-02
  8.27606E+00   2.75432E-02
  8.59437E+00   2.96951E-02
  8.91268E+00   3.18983E-02
  9.23099E+00   3.41490E-02
  9.54930E+00   3.64431E-02
  9.86761E+00   3.87770E-02
  1.01859E+01   4.11467E-02
  1.05042E+01   4.35486E-02
  1.08225E+01   4.59792E-02
  1.11409E+01   4.84350E-02
  1.14592E+01   5.09126E-02
  1.17775E+01   5.34089E-02
  1.20958E+01   5.59206E-02
  1.24141E+01   5.84449E-02
  1.27324E+01   6.09788E-02
  1.30507E+01   6.35197E-02
  1.33690E+01   6.60648E-02
  1.36873E+01   6.86117E-02
  1.40056E+01   7.11580E-02
  1.43240E+01   7.37014E-02
  1.46423E+01   7.62398E-02
  1.49606E+01   7.87712E-02
  1.52789E+01   8.12936E-02
  1.55972E+01   8.38053E-02
  1.59155E+01   8.63044E-02
  1.62338E+01   8.87895E-02
  1.65521E+01   9.12591E-02
  1.68704E+01   9.37116E-02
  1.71887E+01   9.61459E-02
  1.75071E+01   9.85606E-02
  1.78254E+01   1.00955E-01
  1.81437E+01   1.03327E-01
  1.84620E+01   1.05677E-01
  1.87803E+01   1.08003E-01
  1.90986E+01   1.10305E-01
  1.94169E+01   1.12582E-01
  1.97352E+01   1.14833E-01
  2.00535E+01   1.17058E-01
  2.03718E+01   1.19256E-01
  2.06902E+01   1.21427E-01
  2.10085E+01   1.23569E-01
  2.13268E+01   1.25684E-01
  2.16451E+01   1.27770E-01
  2.19634E+01   1.29827E-01
  2.22817E+01   1.31855E-01
  2.26000E+01   1.33854E-01
  2.29183E+01   1.35824E-01
  2.32366E+01   1.37764E-01
  2.35549E+01   1.39674E-01
  2.38733E+01   1.41555E-01
  2.41916E+01   1.43407E-01
  2.45099E+01   1.45229E-01
  2.48282E+01   1.47021E-01
  2.51465E+01   1.48784E-01
  2.54648E+01   1.50518E-01
  2.57831E+01   1.52222E-01
  2.61014E+01   1.53898E-01
  2.64197E+01   1.55544E-01
  2.67380E+01   1.57162E-01
  2.70564E+01   1.58752E-01
  2.73747E+01   1.60313E-01
  2.76930E+01   1.61846E-01
  2.80113E+01   1.63352E-01
  2.83296E+01   1.64830E-01
  2.86479E+01   1.66281E-01
  2.89662E+01   1.67704E-01
  2.92845E+01   1.69102E-01
  2.96028E+01   1.70473E-01
  2.99211E+01   1.71818E-01
  3.02395E+01   1.73137E-01
  3.05578E+01   1.74431E-01
  3.08761E+01   1.75700E-01
  3.11944E+01   1.76944E-01
  3.15127E+01   1.78164E-01
  3.18310E+01   1.79360E-01
  3.21493E+01   1.80532E-01
  3.24676E+01   1.81681E-01
  3.27859E+01   1.82807E-01
  3.31042E+01   1.83910E-01
  3.34226E+01   1.84991E-01
  3.37409E+01   1.86050E-01
  3.40592E+01   1.87087E-01
  3.43775E+01   1.88104E-01
  3.46958E+01   1.89099E-01
  3.50141E+01   1.90074E-01
  3.53324E+01   1.91028E-01
  3.56507E+01   1.91963E-01
  3.59690E+01   1.92879E-01
  3.62873E+01   1.93775E-01
  3.66056E+01   1.94652E-01
  3.69240E+01   1.95511E-01
  3.72423E+01   1.96352E-01
  3.75606E+01   1.97175E-01
  3.78789E+01   1.97980E-01
  3.81972E+01   1.98768E-01
  3.85155E+01   1.99540E-01
  3.88338E+01   2.00294E-01
  3.91521E+01   2.01033E-01
  3.94704E+01   2.01756E-01
  3.97887E+01   2.02463E-01
  4.01071E+01   2.03155E-01
  4.04254E+01   2.03832E-01
  4.07437E+01   2.04494E-01
  4.10620E+01   2.05142E-01
  4.13803E+01   2.05775E-01
  4.16986E+01   2.06395E-01
  4.20169E+01   2.07001E-01
  4.23352E+01   2.07594E-01
  4.26535E+01   2.08174E-01
  4.29718E+01   2.08741E-01
  4.32902E+01   2.09295E-01
  4.36085E+01   2.09837E-01
  4.39268E+01   2.10368E-01
  4.42451E+01   2.10886E-01
  4.45634E+01   2.11393E-01
  4.48817E+01   2.11889E-01
  4.52000E+01   2.12373E-01
  4.55183E+01   2.12847E-01
  4.58366E+01   2.13311E-01
  4.61549E+01   2.13764E-01
  4.64733E+01   2.14206E-01
  4.67916E+01   2.14639E-01
  4.71099E+01   2.15062E-01
  4.74282E+01   2.15476E-01
  4.77465E+01   2.15880E-01
  4.80648E+01   2.16276E-01
  4.83831E+01   2.16662E-01
  4.87014E+01   2.17040E-01
  4.90197E+01   2.17409E-01
  4.93380E+01   2.17769E-01
  4.96564E+01   2.18122E-01
  4.99747E+01   2.18467E-01
  5.02930E+01   2.18803E-01
  5.06113E+01   2.19133E-01
  5.09296E+01   2.19454E-01
  5.12479E+01   2.19769E-01
  5.15662E+01   2.20076E-01
  5.18845E+01   2.20376E-01
  5.22028E+01   2.20670E-01
  5.25211E+01   2.20956E-01
  5.28395E+01   2.21236E-01
  5.31578E+01   2.21510E-01
  5.34761E+01   2.21778E-01
  5.37944E+01   2.22039E-01
  5.41127E+01   2.22295E-01
  5.44310E+01   2.22544E-01
  5.47493E+01   2.22788E-01
  5.50676E+01   2.23026E-01
  5.53859E+01   2.23259E-01
  5.57042E+01   2.23487E-01
  5.60226E+01   2.23709E-01
  5.63409E+01   2.23926E-01
  5.66592E+01   2.24139E-01
  5.69775E+01   2.24346E-01
  5.72958E+01   2.24549E-01
  5.76141E+01   2.24746E-01
  5.79324E+01   2.24940E-01
  5.82507E+01   2.25129E-01
  5.85690E+01   2.25313E-01
  5.88873E+01   2.25494E-01
  5.92057E+01   2.25670E-01
  5.95240E+01   2.25842E-01
  5.98423E+01   2.26010E-01
  6.01606E+01   2.26174E-01
  6.04789E+01   2.26335E-01
  6.07972E+01   2.26492E-01
  6.11155E+01   2.26645E-01
  6.14338E+01   2.26794E-01
  6.17521E+01   2.26941E-01
  6.20704E+01   2.27083E-01
  6.23888E+01   2.27223E-01
  6.27071E+01   2.27359E-01
  6.30254E+01   2.27492E-01
  6.33437E+01   2.27622E-01
  6.36620E+01   2.27749E-01
  6.39803E+01   2.27873E-01
  6.42986E+01   2.27995E-01
  6.46169E+01   2.28113E-01
  6.49352E+01   2.28229E-01
  6.52535E+01   2.28342E-01
  6.55719E+01   2.28452E-01
  6.58902E+01   2.28560E-01
  6.62085E+01   2.28665E-01
  6.65268E+01   2.28768E-01
  6.68451E+01   2.28869E-01
  6.71634E+01   2.28967E-01
  6.74817E+01   2.29063E-01
  6.78000E+01   2.29156E-01
  6.81183E+01   2.29248E-01
  6.84366E+01   2.29337E-01
  6.87550E+01   2.29425E-01
  6.90733E+01   2.29510E-01
  6.93916E+01   2.29593E-01
  6.97099E+01   2.29674E-01
  7.00282E+01   2.29754E-01
  7.03465E+01   2.29832E-01
  7.06648E+01   2.29907E-01
  7.09831E+01   2.29981E-01
  7.13014E+01   2.30054E-01
  7.16197E+01   2.30124E-01
  7.19381E+01   2.30193E-01
  7.22564E+01   2.30261E-01
  7.25747E+01   2.30327E-01
  7.28930E+01   2.30391E-01
  7.32113E+01   2.30454E-01
  7.35296E+01   2.30515E-01
  7.38479E+01   2.30575E-01
  7.41662E+01   2.30634E-01
  7.44845E+01   2.30691E-01
  7.48028E+01   2.30747E-01
  7.51212E+01   2.30801E-01
  7.54395E+01   2.30855E-01
  7.57578E+01   2.30907E-01
  7.60761E+01   2.30958E-01
  7.63944E+01   2.31007E-01
  7.67127E+01   2.31056E-01
  7.70310E+01   2.31103E-01
  7.73493E+01   2.31149E-01
  7.76676E+01   2.31194E-01
  7.79859E+01   2.31239E-01
  7.83043E+01   2.31282E-01
  7.86226E+01   2.31324E-01
  7.89409E+01   2.31365E-01
  7.92592E+01   2.31405E-01
  7.95775E+01   2.31444E-01
  7.98958E+01   2.31483E-01
  8.02141E+01   2.31520E-01
  8.05324E+01   2.31557E-01
  8.08507E+01   2.31592E-01
  8.11690E+01   2.31627E-01
  8.14874E+01   2.31661E-01
  8.18057E+01   2.31695E-01
  8.21240E+01   2.31727E-01
  8.24423E+01   2.31759E-01
  8.27606E+01   2.31790E-01
  8.30789E+01   2.31820E-01
  8.33972E+01   2.31850E-01
  8.37155E+01   2.31879E-01
  8.40338E+01   2.31907E-01
  8.43521E+01   2.31934E-01
  8.46705E+01   2.31961E-01
  8.49888E+01   2.31988E-01
  8.53071E+01   2.32013E-01
  8.56254E+01   2.32038E-01
  8.59437E+01   2.32063E-01
  8.62620E+01   2.32087E-01
  8.65803E+01   2.32110E-01
  8.68986E+01   2.32133E-01
  8.72169E+01   2.32155E-01
  8.75352E+01   2.32177E-01
  8.78536E+01   2.32198E-01
  8.81719E+01   2.32219E-01
  8.84902E+01   2.32239E-01
  8.88085E+01   2.32259E-01
  8.91268E+01   2.32278E-01
  8.94451E+01   2.32297E-01
  8.97634E+01   2.32316E-01
  9.00817E+01   2.32334E-01
  9.04000E+01   2.32351E-01
  9.07183E+01   2.32369E-01
  9.10367E+01   2.32385E-01
  9.13550E+01   2.32402E-01
  9.16733E+01   2.32418E-01
  9.19916E+01   2.32434E-01
  9.23099E+01   2.32449E-01
  9.26282E+01   2.32464E-01
  9.29465E+01   2.32478E-01
  9.32648E+01   2.32493E-01
  9.35831E+01   2.32506E-01
  9.39014E+01   2.32520E-01
  9.42198E+01   2.32533E-01
  9.45381E+01   2.32546E-01
  9.48564E+01   2.32559E-01
  9.51747E+01   2.32571E-01
  9.54930E+01   2.32583E-01
